SetupId,SetupBarTs,Direction,ReferenceLevel,OutcomeHorizonBars,OutcomeBarsObserved,OutcomeStatus,MFE_Pct,MAE_Pct,CloseReturn_Pct,BestHigh,BestLow,FinalClose,OutcomeEndTs
992b20bfdd6dc7894c44777f,2026-03-17 14:05:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,-0.04407443682663263,0.3202198280552756,73769.0,73479.6,73747.4,2026-03-17 14:17:00+00:00
0995e1e19418948c8ec858f0,2026-03-17 14:06:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,0.02502992708672622,0.02502992708672622,73769.0,73530.4,73530.4,2026-03-17 14:18:00+00:00
b386923903403d329f06f62b,2026-03-17 14:07:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.3496027859397105,-0.035368375231254766,0.06815213842638729,73769.0,73486.0,73562.1,2026-03-17 14:19:00+00:00
b6646c5394e49e7360363a4e,2026-03-17 14:20:00+00:00,LONG,73512.0,12,12,FULL_HORIZON,0.6136413102622781,0.1512678202198241,0.5845304168026949,73963.1,73623.2,73941.7,2026-03-17 14:32:00+00:00
a06b51fe01933ce049e1bd37,2026-03-17 14:42:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.2381763879365315,-0.21190693338470867,0.04149226667672932,74388.0,74053.9,74199.9,2026-03-17 14:54:00+00:00
96be71a6f4b85a73b0d6ce0a,2026-03-17 14:50:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.2381763879365315,-0.5864150546876198,-0.5633787637729365,74666.0,74053.9,74648.9,2026-03-17 15:02:00+00:00
b39999e269b4b416ebe86f6a,2026-03-17 14:51:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.2381763879365315,-0.8158349577735436,-0.6995757819877799,74836.3,74053.9,74750.0,2026-03-17 15:03:00+00:00
624b3faaf8362740b93f9407,2026-03-17 15:12:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.35281898190370586,-0.0260000242487312,0.2608085333965479,74250.0,73968.8,74037.1,2026-03-17 15:24:00+00:00
6b349afeac85b3b14742cbfc,2026-03-17 15:13:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.35281898190370586,-0.0260000242487312,0.2878862788576655,74250.0,73968.8,74017.0,2026-03-17 15:25:00+00:00
373c75853cce1424c8a8a4f8,2026-03-17 15:22:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.5128605819425078,0.15101568488508296,0.4265081698003539,74118.6,73850.0,73914.1,2026-03-17 15:34:00+00:00
59457898f8f67902ad18a0d1,2026-03-17 16:28:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.3856894788813832,0.018186545458954314,0.31078785462079317,74217.2,73944.4,74000.0,2026-03-17 16:40:00+00:00
565af4152485fddf822ce259,2026-03-17 16:29:00+00:00,SHORT,74230.7,12,12,FULL_HORIZON,0.3856894788813832,0.057523369710910835,0.30081893340626303,74188.0,73944.4,74007.4,2026-03-17 16:41:00+00:00
e1993011e542831af923df9d,2026-03-17 21:44:00+00:00,SHORT,74763.6,12,12,FULL_HORIZON,0.1990273341572676,0.02033074918812315,0.15154433440872683,74748.4,74614.8,74650.3,2026-03-17 21:56:00+00:00
3a6b425bf5eae55474128da7,2026-03-17 23:11:00+00:00,LONG,74325.0,12,12,FULL_HORIZON,0.047090480995627314,-0.3699966363942146,-0.23814328960645811,74360.0,74050.0,74148.0,2026-03-17 23:23:00+00:00
03ebe409751cdeee24520132,2026-03-17 23:12:00+00:00,LONG,74325.0,12,12,FULL_HORIZON,0.020181634712411706,-0.3699966363942146,-0.17248570467540814,74340.0,74050.0,74196.8,2026-03-17 23:24:00+00:00
800794c1eaa608ac13913ee5,2026-03-17 23:13:00+00:00,LONG,74325.0,12,12,FULL_HORIZON,0.020181634712411706,-0.3699966363942146,-0.19656912209889782,74340.0,74050.0,74178.9,2026-03-17 23:25:00+00:00
