SetupId,SetupBarTs,Direction,ReferenceLevel,OutcomeHorizonBars,OutcomeBarsObserved,OutcomeStatus,MFE_Pct,MAE_Pct,CloseReturn_Pct,BestHigh,BestLow,FinalClose,OutcomeEndTs
8b606c85d707e229cacedfbc,2026-03-15 13:45:00+00:00,LONG,71343.5,12,12,FULL_HORIZON,0.2810347123423998,0.025930883682465815,0.1871228633302263,71544.0,71362.0,71477.0,2026-03-15 13:57:00+00:00
39e68cfe64f11fe1562fcba7,2026-03-15 13:46:00+00:00,LONG,71343.5,12,12,FULL_HORIZON,0.2810347123423998,0.025930883682465815,0.22384660130214679,71544.0,71362.0,71503.2,2026-03-15 13:58:00+00:00
1265d92ac088b886f5f2d27c,2026-03-15 14:37:00+00:00,LONG,71343.5,12,12,FULL_HORIZON,0.21950142619861068,-0.003223839592959289,0.1868425294525821,71500.1,71341.2,71476.8,2026-03-15 14:49:00+00:00
522d86b67b7c550f064f2607,2026-03-15 14:38:00+00:00,LONG,71343.5,12,12,FULL_HORIZON,0.21950142619861068,-0.003223839592959289,0.1609116457701163,71500.1,71341.2,71458.3,2026-03-15 14:50:00+00:00
65fb4c3ebda06414287e68ea,2026-03-15 14:41:00+00:00,LONG,71343.5,12,12,FULL_HORIZON,0.2544029939658133,0.03476140082839069,0.24220847028811723,71525.0,71368.3,71516.3,2026-03-15 14:53:00+00:00
002912cd631ea9bc0e9faac3,2026-03-15 17:56:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.24395705576935375,0.05827708458799796,0.19013072704487488,71856.0,71722.5,71761.2,2026-03-15 18:08:00+00:00
348a050d3ba4527a4643d246,2026-03-15 17:56:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.24395705576935375,0.05827708458799796,0.19013072704487488,71856.0,71722.5,71761.2,2026-03-15 18:08:00+00:00
2f3733b214631348300a78ed,2026-03-15 17:57:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.24395705576935375,0.05827708458799796,0.18581905730207876,71856.0,71722.5,71764.3,2026-03-15 18:09:00+00:00
50ec51c066ed3df65ff4efee,2026-03-15 17:57:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.24395705576935375,0.05827708458799796,0.18581905730207876,71856.0,71722.5,71764.3,2026-03-15 18:09:00+00:00
1549fabc49d0fd51c6a28098,2026-03-15 20:42:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.3229579723468935,0.06662225183210384,0.2222596209346704,71850.0,71665.7,71738.1,2026-03-15 20:54:00+00:00
24454fd3acd6619ccfc2b98a,2026-03-15 22:09:00+00:00,SHORT,71971.8,12,12,FULL_HORIZON,0.40349136745226427,0.012365954443280187,0.1991057608674549,71962.9,71681.4,71828.5,2026-03-15 22:21:00+00:00
b95c944234d45f97dae11095,2026-03-15 22:10:00+00:00,SHORT,71971.8,12,12,FULL_HORIZON,0.40349136745226427,0.013338557601735431,0.12616052398300848,71962.2,71681.4,71881.0,2026-03-15 22:22:00+00:00
9ac4fc98df85573d0f97d6e7,2026-03-15 22:12:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.3011214513914871,-0.030598946561721557,0.057303481742856315,71919.9,71681.4,71856.7,2026-03-15 22:24:00+00:00
e8f603e3e03d99589af3f3cd,2026-03-15 22:13:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.3011214513914871,-0.030598946561721557,0.03797051096066555,71919.9,71681.4,71870.6,2026-03-15 22:25:00+00:00
ffdcdb17d43045a878e62ee7,2026-03-15 22:24:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.10820900193189004,-0.438538538677768,-0.16690334488211755,72213.2,71820.1,72017.9,2026-03-15 22:36:00+00:00
949de83f4797eecd0ee25333,2026-03-15 22:25:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.07093392157489996,-0.438538538677768,-0.21892155403705635,72213.2,71846.9,72055.3,2026-03-15 22:37:00+00:00
ad319939d2ff6624dea8267b,2026-03-15 22:27:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.07093392157489996,-0.438538538677768,-0.40640964478797253,72213.2,71846.9,72190.1,2026-03-15 22:39:00+00:00
334f254906762581c50d6ae7,2026-03-15 22:29:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.07093392157489996,-0.7649736640430389,-0.6747067716859684,72447.9,71846.9,72383.0,2026-03-15 22:41:00+00:00
b139702cf5c99849ef88b759,2026-03-15 22:30:00+00:00,SHORT,71897.9,12,12,FULL_HORIZON,0.0023644640524926176,-0.7649736640430389,-0.6427169639168958,72447.9,71896.2,72360.0,2026-03-15 22:42:00+00:00
