SetupId,SetupType,Direction,Status,DetectedAt,SetupBarTs,ReferenceEventTs,ReferenceEventType,SourceTF,ReferenceEventAnchorTs,ReferenceLevel,AbsorptionScore_v1,CtxRelVolumeSpike_v1,CtxDeltaSpike_v1,CtxOISpike_v1,CtxLiqSpike_v1,CtxWickReclaim_v1,RelVolume_20,DeltaAbsRatio_20,OIChangeAbsRatio_20,LiqTotalRatio_20,LifecycleStatus,InvalidatedAt,ExpiredAt,LifecycleBarsForward
100cbab29a4660e6c659f3d3,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:12:00+00:00,2026-03-15 13:12:00+00:00,2026-03-15 13:12:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:11:00+00:00,71343.5,3,True,False,True,True,False,1.668444528275514,0.47729129854801194,2.260802765508005,2.8561549100968198,INVALIDATED,2026-03-15 13:19:00+00:00,,12
422b90f974a6a54a2594c6f6,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:13:00+00:00,2026-03-15 13:13:00+00:00,2026-03-15 13:13:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:12:00+00:00,71343.5,4,True,True,True,False,True,5.936460931841957,5.474173509481995,3.7029107567338237,0.917189046519301,INVALIDATED,2026-03-15 13:19:00+00:00,,12
616e37c786eacb5d34d692de,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:14:00+00:00,2026-03-15 13:14:00+00:00,2026-03-15 13:14:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:13:00+00:00,71343.5,2,True,False,True,False,False,1.7172144464874461,1.0842619046287858,4.41041271729319,0.11154855643044624,INVALIDATED,2026-03-15 13:19:00+00:00,,12
f19d8113bd3e27da715be3e8,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:15:00+00:00,2026-03-15 13:15:00+00:00,2026-03-15 13:15:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:14:00+00:00,71343.5,1,False,False,False,True,False,0.41918977357030984,0.3109637068455426,0.48275271762401883,1.6219475429605072,INVALIDATED,2026-03-15 13:19:00+00:00,,12
4f129df4ce76d9da20e6ab18,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:24:00+00:00,2026-03-15 13:24:00+00:00,2026-03-15 13:24:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:23:00+00:00,71343.5,0,False,False,False,False,False,0.6851892477009571,0.49606494235153176,0.34250569959192373,0.0,EXPIRED,,2026-03-15 13:36:00+00:00,12
30d9de515fb3c015a05cea6d,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:25:00+00:00,2026-03-15 13:25:00+00:00,2026-03-15 13:25:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:24:00+00:00,71343.5,0,False,False,False,False,False,0.5570796476035471,0.965936376825514,0.3657549420585727,0.0,EXPIRED,,2026-03-15 13:37:00+00:00,12
8b606c85d707e229cacedfbc,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:45:00+00:00,2026-03-15 13:45:00+00:00,2026-03-15 13:45:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:44:00+00:00,71343.5,2,True,True,False,False,False,1.8974534629425441,3.509313909040216,0.13039610139566427,0.0,EXPIRED,,2026-03-15 13:57:00+00:00,12
39e68cfe64f11fe1562fcba7,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 13:46:00+00:00,2026-03-15 13:46:00+00:00,2026-03-15 13:46:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 13:45:00+00:00,71343.5,1,False,False,True,False,False,0.5102350984415447,0.38764921023205307,4.728922124490166,0.0,EXPIRED,,2026-03-15 13:58:00+00:00,12
1265d92ac088b886f5f2d27c,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 14:37:00+00:00,2026-03-15 14:37:00+00:00,2026-03-15 14:37:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 14:36:00+00:00,71343.5,2,False,True,True,False,False,1.2734142836787143,2.0777435356926,3.670026195444641,0.0,EXPIRED,,2026-03-15 14:49:00+00:00,12
522d86b67b7c550f064f2607,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 14:38:00+00:00,2026-03-15 14:38:00+00:00,2026-03-15 14:38:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 14:37:00+00:00,71343.5,2,False,True,False,False,True,1.3443900803945679,1.6492190494442316,0.39553032990475656,0.0,EXPIRED,,2026-03-15 14:50:00+00:00,12
65fb4c3ebda06414287e68ea,FAILED_BREAK_RECLAIM_LONG,LONG,CANDIDATE,2026-03-15 14:41:00+00:00,2026-03-15 14:41:00+00:00,2026-03-15 14:41:00+00:00,FAILED_BREAK_DOWN,H1,2026-03-15 14:40:00+00:00,71343.5,0,False,False,False,False,False,0.692838204025661,1.0500221229551419,0.005534544783476223,0.0,EXPIRED,,2026-03-15 14:53:00+00:00,12
002912cd631ea9bc0e9faac3,FAILED_BREAK_RECLAIM_SHORT,SHORT,CANDIDATE,2026-03-15 17:56:00+00:00,2026-03-15 17:56:00+00:00,2026-03-15 17:56:00+00:00,FAILED_BREAK_UP,H1,2026-03-15 17:55:00+00:00,71897.9,0,False,False,False,False,False,1.13342479289926,0.7168644747695797,1.0828912822158125,0.0,EXPIRED,,2026-03-15 18:08:00+00:00,12
