surface_id,family,side,horizon,session,regime,vwap_bucket,volume_bucket,rejection_bucket,raw_events,clustered_events,independent_trade_days,events_per_day_max,largest_day_event_share,mean_return,median_return,positive_rate,avg_mfe,avg_mae,mfe_mae_ratio,day_concentration_max_share,session_distribution,gross_edge_bp,net_edge_bp_after_0_00015,net_edge_bp_after_0_00020,verdict,verdict_reason
VWAP_DEVIATION_REVERSION|LONG|3|LATE_US|TREND_DOWN|EXTREME_GE_1_0|Q75_90|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,3,LATE_US,TREND_DOWN,EXTREME_GE_1_0,Q75_90,MID_0_25_0_45,15336,3,3,1,0.333333,0.0005606688,0.0008751742,0.666667,0.0012854511,-0.0005731232,2.242888,0.333333,"{""LATE_US"": 3}",5.606688,4.106688,3.606688,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|LONG|6|LONDON|REVERSAL_CANDIDATE|LOW_LT_0_3|Q95_PLUS|MID_0_25_0_45,EXHAUSTION_REVERSAL,LONG,6,LONDON,REVERSAL_CANDIDATE,LOW_LT_0_3,Q95_PLUS,MID_0_25_0_45,282,1,1,1,1.0,0.0005594167,0.0005594167,1.0,0.0010849704,-1.3545e-06,801.011739,1.0,"{""LONDON"": 1}",5.594167,4.094167,3.594167,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|LATE_US|UNKNOWN|HIGH_0_6_1_0|Q95_PLUS|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,LATE_US,UNKNOWN,HIGH_0_6_1_0,Q95_PLUS,STRONG_GE_0_45,15336,3,3,1,0.333333,0.0005585395,0.0007028169,0.666667,0.001128497,-0.0005946972,1.897599,0.333333,"{""LATE_US"": 3}",5.585395,4.085395,3.585395,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|ASIA|CHOP|EXTREME_GE_1_0|Q75_90|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,ASIA,CHOP,EXTREME_GE_1_0,Q75_90,STRONG_GE_0_45,15336,1,1,1,1.0,0.0005584826,0.0005584826,1.0,0.0006939636,-0.0010206232,0.679941,1.0,"{""ASIA"": 1}",5.584826,4.084826,3.584826,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|LATE_US|UNKNOWN|MID_0_3_0_6|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,24,LATE_US,UNKNOWN,MID_0_3_0_6,BELOW_Q75,MID_0_25_0_45,15336,2,2,1,0.5,0.0005581633,0.0005581633,1.0,0.001268525,-6.4497e-06,196.679683,0.5,"{""LATE_US"": 2}",5.581633,4.081633,3.581633,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
EXHAUSTION_REVERSAL|SHORT|6|US|REVERSAL_CANDIDATE|HIGH_0_6_1_0|Q90_95|STRONG_GE_0_45,EXHAUSTION_REVERSAL,SHORT,6,US,REVERSAL_CANDIDATE,HIGH_0_6_1_0,Q90_95,STRONG_GE_0_45,302,4,4,1,0.25,0.0005570631,0.0008058146,0.75,0.0015776488,-0.0019116866,0.825265,0.25,"{""US"": 4}",5.570631,4.070631,3.570631,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|6|LATE_US|CHOP|EXTREME_GE_1_0|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,6,LATE_US,CHOP,EXTREME_GE_1_0,BELOW_Q75,MID_0_25_0_45,15336,2,2,1,0.5,0.0005562174,0.0005562174,0.5,0.001884222,-0.0004151368,4.538798,0.5,"{""LATE_US"": 2}",5.562174,4.062174,3.562174,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;positive_rate_below_0_53;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|ASIA|REVERSAL_CANDIDATE|HIGH_0_6_1_0|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,12,ASIA,REVERSAL_CANDIDATE,HIGH_0_6_1_0,Q95_PLUS,MID_0_25_0_45,14885,1,1,1,1.0,0.0005559811,0.0005559811,1.0,0.0012246564,-0.000135888,9.012248,1.0,"{""ASIA"": 1}",5.559811,4.059811,3.559811,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|24|LATE_US|TREND_UP|EXTREME_GE_1_0|Q75_90|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,24,LATE_US,TREND_UP,EXTREME_GE_1_0,Q75_90,LOW_LT_0_25,14885,2,2,1,0.5,0.0005558284,0.0005558284,0.5,0.001044465,-0.0013841116,0.75461,0.5,"{""LATE_US"": 2}",5.558284,4.058284,3.558284,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;positive_rate_below_0_53;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|LATE_US|TREND_DOWN|EXTREME_GE_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,6,LATE_US,TREND_DOWN,EXTREME_GE_1_0,BELOW_Q75,STRONG_GE_0_45,14885,1,1,1,1.0,0.0005540553,0.0005540553,1.0,0.0009681391,-0.0007190704,1.346376,1.0,"{""LATE_US"": 1}",5.540553,4.040553,3.540553,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|LATE_US|CHOP|MID_0_3_0_6|Q95_PLUS|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,12,LATE_US,CHOP,MID_0_3_0_6,Q95_PLUS,LOW_LT_0_25,14885,2,2,1,0.5,0.0005531853,0.0005531853,1.0,0.0006439519,-0.0003402938,1.892341,0.5,"{""LATE_US"": 2}",5.531853,4.031853,3.531853,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|LATE_US|CHOP|MID_0_3_0_6|BELOW_Q75|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,6,LATE_US,CHOP,MID_0_3_0_6,BELOW_Q75,LOW_LT_0_25,14885,1,1,1,1.0,0.0005529797,0.0005529797,1.0,0.0011964597,0.0,999.0,1.0,"{""LATE_US"": 1}",5.529797,4.029797,3.529797,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|LATE_US|REVERSAL_CANDIDATE|HIGH_0_6_1_0|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,3,LATE_US,REVERSAL_CANDIDATE,HIGH_0_6_1_0,Q95_PLUS,MID_0_25_0_45,14885,4,4,1,0.25,0.0005528354,0.0005264853,1.0,0.0012276185,-0.0005200916,2.360389,0.25,"{""LATE_US"": 4}",5.528354,4.028354,3.528354,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|24|LONDON|CHOP|MID_0_3_0_6|Q75_90|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,24,LONDON,CHOP,MID_0_3_0_6,Q75_90,MID_0_25_0_45,14885,2,2,1,0.5,0.0005524433,0.0005524433,0.5,0.0019745461,-0.0002096896,9.416517,0.5,"{""LONDON"": 2}",5.524433,4.024433,3.524433,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;positive_rate_below_0_53;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|LONDON|UNKNOWN|MID_0_3_0_6|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,6,LONDON,UNKNOWN,MID_0_3_0_6,Q95_PLUS,MID_0_25_0_45,14885,1,1,1,1.0,0.0005524012,0.0005524012,1.0,0.0022252458,-0.0004679176,4.755636,1.0,"{""LONDON"": 1}",5.524012,4.024012,3.524012,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|LATE_US|UNKNOWN|MID_0_3_0_6|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,6,LATE_US,UNKNOWN,MID_0_3_0_6,Q95_PLUS,MID_0_25_0_45,14885,2,2,1,0.5,0.0005523441,0.0005523441,1.0,0.0015658857,-0.0004099997,3.819237,0.5,"{""LATE_US"": 2}",5.523441,4.023441,3.523441,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|US|CHOP|HIGH_0_6_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,12,US,CHOP,HIGH_0_6_1_0,BELOW_Q75,STRONG_GE_0_45,14885,9,5,3,0.333333,0.0005511255,0.0006457293,0.555556,0.0014366507,-0.0004621317,3.108747,0.333333,"{""US"": 9}",5.511255,4.011255,3.511255,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|24|LONDON|EXPANSION|HIGH_0_6_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,24,LONDON,EXPANSION,HIGH_0_6_1_0,BELOW_Q75,STRONG_GE_0_45,14885,7,5,2,0.285714,0.0005503139,0.001390382,0.714286,0.0020778211,-0.0007175282,2.895804,0.285714,"{""LONDON"": 7}",5.503139,4.003139,3.503139,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|3|LONDON|EXPANSION|MID_0_3_0_6|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,LONG,3,LONDON,EXPANSION,MID_0_3_0_6,BELOW_Q75,MID_0_25_0_45,15336,4,3,2,0.5,0.0005491245,0.0004613992,1.0,0.0009202074,-0.0003103478,2.965085,0.5,"{""LONDON"": 4}",5.491245,3.991245,3.491245,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|US|UNKNOWN|EXTREME_GE_1_0|Q75_90|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,12,US,UNKNOWN,EXTREME_GE_1_0,Q75_90,LOW_LT_0_25,14885,2,2,1,0.5,0.0005488707,0.0005488707,0.5,0.0007753843,-0.0003998126,1.939369,0.5,"{""US"": 2}",5.488707,3.988707,3.488707,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;positive_rate_below_0_53;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|12|US|UNKNOWN|EXTREME_GE_1_0|BELOW_Q75|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,12,US,UNKNOWN,EXTREME_GE_1_0,BELOW_Q75,LOW_LT_0_25,14885,1,1,1,1.0,0.0005485527,0.0005485527,1.0,0.0026631556,-2.19934e-05,121.088854,1.0,"{""US"": 1}",5.485527,3.985527,3.485527,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|US|UNKNOWN|EXTREME_GE_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,6,US,UNKNOWN,EXTREME_GE_1_0,BELOW_Q75,STRONG_GE_0_45,14885,7,6,2,0.285714,0.0005472902,0.0006299287,0.714286,0.0022181758,-0.0018674462,1.187812,0.285714,"{""US"": 7}",5.472902,3.972902,3.472902,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|US|TREND_UP|MID_0_3_0_6|BELOW_Q75|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,3,US,TREND_UP,MID_0_3_0_6,BELOW_Q75,MID_0_25_0_45,14885,1,1,1,1.0,0.0005463587,0.0005463587,1.0,0.0011894587,-0.0001180792,10.073397,1.0,"{""US"": 1}",5.463587,3.963587,3.463587,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|60|US|CHOP|MID_0_3_0_6|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,60,US,CHOP,MID_0_3_0_6,BELOW_Q75,STRONG_GE_0_45,15336,6,6,1,0.166667,0.0005463295,0.0005647862,0.666667,0.0032822083,-0.0024778486,1.32462,0.166667,"{""US"": 6}",5.463295,3.963295,3.463295,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|LATE_US|TREND_UP|EXTREME_GE_1_0|Q75_90|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,SHORT,3,LATE_US,TREND_UP,EXTREME_GE_1_0,Q75_90,STRONG_GE_0_45,14885,4,4,1,0.25,0.0005457778,0.0007910529,0.75,0.0014163244,-0.001943297,0.728826,0.25,"{""LATE_US"": 4}",5.457778,3.957778,3.457778,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|3|LATE_US|EXPANSION|MID_0_3_0_6|Q95_PLUS|MID_0_25_0_45,VWAP_DEVIATION_REVERSION,SHORT,3,LATE_US,EXPANSION,MID_0_3_0_6,Q95_PLUS,MID_0_25_0_45,14885,4,4,1,0.25,0.0005449707,0.0004922782,0.75,0.0016906104,-0.0007925304,2.133181,0.25,"{""LATE_US"": 4}",5.449707,3.949707,3.449707,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|LONG|24|US|REVERSAL_CANDIDATE|HIGH_0_6_1_0|BELOW_Q75|STRONG_GE_0_45,VWAP_DEVIATION_REVERSION,LONG,24,US,REVERSAL_CANDIDATE,HIGH_0_6_1_0,BELOW_Q75,STRONG_GE_0_45,15336,9,8,2,0.222222,0.0005439591,0.0014388671,0.666667,0.0030449768,-0.00071251,4.273592,0.222222,"{""US"": 9}",5.439591,3.939591,3.439591,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|6|LATE_US|TREND_DOWN|MID_0_3_0_6|BELOW_Q75|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,6,LATE_US,TREND_DOWN,MID_0_3_0_6,BELOW_Q75,LOW_LT_0_25,14885,1,1,1,1.0,0.000542519,0.000542519,1.0,0.0009254302,-4.20244e-05,22.021259,1.0,"{""LATE_US"": 1}",5.42519,3.92519,3.42519,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
VWAP_DEVIATION_REVERSION|SHORT|60|US|TREND_UP|MID_0_3_0_6|Q90_95|LOW_LT_0_25,VWAP_DEVIATION_REVERSION,SHORT,60,US,TREND_UP,MID_0_3_0_6,Q90_95,LOW_LT_0_25,14885,1,1,1,1.0,0.0005417181,0.0005417181,1.0,0.0041563366,-0.0015457878,2.688814,1.0,"{""US"": 1}",5.417181,3.917181,3.417181,REJECT_DISCOVERY_SURFACE,sample_below_50;independent_days_below_15;day_concentration_above_0_15
