variant,run_id,trade_id,source_setup_id,entry_signal_ts,entry_activation_ts,exit_ts,exit_reason_category,holding_bars,trade_return_pct
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_b77fdfe9dcc6f827141cc91e,b77fdfe9dcc6f827141cc91e,2026-03-16 21:08:00+00:00,2026-03-16 21:09:00+00:00,2026-03-16 21:18:00+00:00,STOP,9,-0.00199321
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_88a576f65861997c2f98cc1d,88a576f65861997c2f98cc1d,2026-03-16 21:24:00+00:00,2026-03-16 21:25:00+00:00,2026-03-16 21:29:00+00:00,TARGET,4,0.00187129
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_71e149956b2891ec6dbb4a40,71e149956b2891ec6dbb4a40,2026-03-16 21:41:00+00:00,2026-03-16 21:42:00+00:00,2026-03-16 21:43:00+00:00,TARGET,1,0.00154022
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_604038d1009d751c9258065f,604038d1009d751c9258065f,2026-03-16 23:07:00+00:00,2026-03-16 23:08:00+00:00,2026-03-16 23:08:00+00:00,TARGET,0,0.00062930
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_b1145b0a3d18f3e309cd067f,b1145b0a3d18f3e309cd067f,2026-03-16 23:07:00+00:00,2026-03-16 23:08:00+00:00,2026-03-16 23:16:00+00:00,STOP,8,-0.00151677
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_e1843d9600d75a17ae181dc8,e1843d9600d75a17ae181dc8,2026-03-16 23:08:00+00:00,2026-03-16 23:09:00+00:00,2026-03-16 23:16:00+00:00,STOP,7,-0.00298817
entry_delay_2,2026-03-16_to_2026-03-16_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_ab40bd19eabc5dbb2274a1c7,ab40bd19eabc5dbb2274a1c7,2026-03-16 23:10:00+00:00,2026-03-16 23:11:00+00:00,2026-03-16 23:12:00+00:00,STOP,1,-0.00122866
entry_delay_2,2026-03-21_to_2026-03-21_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_73d9605ed7997458699da9f3,73d9605ed7997458699da9f3,2026-03-21 04:29:00+00:00,2026-03-21 04:30:00+00:00,2026-03-21 04:31:00+00:00,TARGET,1,0.00017805
entry_delay_2,2026-03-22_to_2026-03-22_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_0e722da44869616fd12717a5,0e722da44869616fd12717a5,2026-03-22 15:19:00+00:00,2026-03-22 15:20:00+00:00,2026-03-22 15:32:00+00:00,EXPIRY,12,0.00033413
entry_delay_2,2026-03-24_to_2026-03-24_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_9a89bc91a19deacebaf93e03,9a89bc91a19deacebaf93e03,2026-03-24 07:10:00+00:00,2026-03-24 07:11:00+00:00,2026-03-24 07:11:00+00:00,STOP,0,0.00046213
entry_delay_2,2026-03-26_to_2026-03-26_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_d27ad7cc2a353e1c1164a591,d27ad7cc2a353e1c1164a591,2026-03-26 20:15:00+00:00,2026-03-26 20:16:00+00:00,2026-03-26 20:17:00+00:00,STOP,1,0.00049297
entry_delay_2,2026-03-27_to_2026-03-27_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_2914b97102da9e1cc5cdf982,2914b97102da9e1cc5cdf982,2026-03-27 07:16:00+00:00,2026-03-27 07:17:00+00:00,2026-03-27 07:19:00+00:00,STOP,2,-0.00080407
entry_delay_2,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_dc1d122fea6ababab9ca5718,dc1d122fea6ababab9ca5718,2026-03-30 03:28:00+00:00,2026-03-30 03:29:00+00:00,2026-03-30 03:29:00+00:00,STOP,0,-0.00042577
entry_delay_2,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_fdc82fd70700de10af125196,fdc82fd70700de10af125196,2026-03-30 05:13:00+00:00,2026-03-30 05:14:00+00:00,2026-03-30 05:14:00+00:00,STOP,0,-0.00096868
entry_delay_2,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_cdd9e320ed5efa3409afe54a,cdd9e320ed5efa3409afe54a,2026-03-30 11:30:00+00:00,2026-03-30 11:31:00+00:00,2026-03-30 11:43:00+00:00,EXPIRY,12,0.00112185
entry_delay_2,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_8c95baf40606bf0334673492,8c95baf40606bf0334673492,2026-03-30 13:25:00+00:00,2026-03-30 13:26:00+00:00,2026-03-30 13:26:00+00:00,TARGET,0,0.00069924
entry_delay_2,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_89522034e456a3a1c21cacdc,89522034e456a3a1c21cacdc,2026-03-30 13:28:00+00:00,2026-03-30 13:29:00+00:00,2026-03-30 13:33:00+00:00,STOP,4,-0.00157753
entry_delay_2,2026-03-30_to_2026-03-30_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_b3035b21504142de0d31ec0e,b3035b21504142de0d31ec0e,2026-03-30 22:10:00+00:00,2026-03-30 22:11:00+00:00,2026-03-30 22:23:00+00:00,EXPIRY,12,-0.00153043
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_97d682b7e92bbc2d6bb30683,97d682b7e92bbc2d6bb30683,2026-03-31 07:19:00+00:00,2026-03-31 07:20:00+00:00,2026-03-31 07:28:00+00:00,STOP,8,-0.00225943
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_4d0e53786332b73912212e57,4d0e53786332b73912212e57,2026-03-31 09:58:00+00:00,2026-03-31 09:59:00+00:00,2026-03-31 10:09:00+00:00,STOP,10,-0.00400545
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_c81adea5458b9ae8137fd5e0,c81adea5458b9ae8137fd5e0,2026-03-31 10:42:00+00:00,2026-03-31 10:43:00+00:00,2026-03-31 10:43:00+00:00,TARGET,0,0.00063684
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_b5fae11a583ba6e5590cdb4a,b5fae11a583ba6e5590cdb4a,2026-03-31 13:20:00+00:00,2026-03-31 13:21:00+00:00,2026-03-31 13:31:00+00:00,STOP,10,-0.00103432
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_eee8e82c613d2416679c6414,eee8e82c613d2416679c6414,2026-03-31 14:06:00+00:00,2026-03-31 14:07:00+00:00,2026-03-31 14:16:00+00:00,STOP,9,-0.00259454
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_255e72d49fe29a14f022ce72,255e72d49fe29a14f022ce72,2026-03-31 15:10:00+00:00,2026-03-31 15:11:00+00:00,2026-03-31 15:11:00+00:00,STOP,0,-0.00051196
entry_delay_2,2026-03-31_to_2026-03-31_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_6a8bf19c00c0f910ef988ca9,6a8bf19c00c0f910ef988ca9,2026-03-31 16:47:00+00:00,2026-03-31 16:48:00+00:00,2026-03-31 16:51:00+00:00,STOP,3,-0.00224510
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_2c0adaf176d9be93398b285e,2c0adaf176d9be93398b285e,2026-04-01 00:28:00+00:00,2026-04-01 00:29:00+00:00,2026-04-01 00:29:00+00:00,TARGET,0,0.00046936
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_5f2ad97cd2153b5366d43956,5f2ad97cd2153b5366d43956,2026-04-01 04:57:00+00:00,2026-04-01 04:58:00+00:00,2026-04-01 05:10:00+00:00,EXPIRY,12,0.00047051
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_8cbb4d5d1755c261814054a1,8cbb4d5d1755c261814054a1,2026-04-01 04:57:00+00:00,2026-04-01 04:58:00+00:00,2026-04-01 05:10:00+00:00,EXPIRY,12,0.00047051
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_75956c2ff46e043a2b9bd452,75956c2ff46e043a2b9bd452,2026-04-01 06:48:00+00:00,2026-04-01 06:49:00+00:00,2026-04-01 06:56:00+00:00,STOP,7,-0.00091146
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_61d8ef9186a7935a7ad8e1e4,61d8ef9186a7935a7ad8e1e4,2026-04-01 08:57:00+00:00,2026-04-01 08:58:00+00:00,2026-04-01 09:09:00+00:00,TARGET,11,0.00183256
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_b5246ffa6686ae2b7d09b25a,b5246ffa6686ae2b7d09b25a,2026-04-01 12:49:00+00:00,2026-04-01 12:50:00+00:00,2026-04-01 12:51:00+00:00,STOP,1,-0.00107579
entry_delay_2,2026-04-01_to_2026-04-01_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_0640c64552644dbf6447f6ff,0640c64552644dbf6447f6ff,2026-04-01 15:29:00+00:00,2026-04-01 15:30:00+00:00,2026-04-01 15:32:00+00:00,STOP,2,-0.00151012
entry_delay_2,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_779afc13aef4e0ba5e40d8a7,779afc13aef4e0ba5e40d8a7,2026-04-02 04:24:00+00:00,2026-04-02 04:25:00+00:00,2026-04-02 04:37:00+00:00,EXPIRY,12,0.00081801
entry_delay_2,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_8141a10b5aa5df183fa33f84,8141a10b5aa5df183fa33f84,2026-04-02 09:44:00+00:00,2026-04-02 09:45:00+00:00,2026-04-02 09:45:00+00:00,TARGET,0,0.00028222
entry_delay_2,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_9c6b9223803a95ea039e6862,9c6b9223803a95ea039e6862,2026-04-02 14:41:00+00:00,2026-04-02 14:42:00+00:00,2026-04-02 14:44:00+00:00,STOP,2,-0.00175348
entry_delay_2,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_050bc7fab061f2b8ee4186eb,050bc7fab061f2b8ee4186eb,2026-04-02 18:46:00+00:00,2026-04-02 18:47:00+00:00,2026-04-02 18:47:00+00:00,STOP,0,0.00110095
entry_delay_2,2026-04-02_to_2026-04-02_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_11e935896c88ec20c11bcdd0,11e935896c88ec20c11bcdd0,2026-04-02 22:43:00+00:00,2026-04-02 22:44:00+00:00,2026-04-02 22:44:00+00:00,STOP,0,0.00034792
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_8830bbb2ad9aed500e1adfa5,8830bbb2ad9aed500e1adfa5,2026-04-03 09:25:00+00:00,2026-04-03 09:26:00+00:00,2026-04-03 09:27:00+00:00,STOP,1,0.00005064
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_439072b5ab1117cd730f3ef9,439072b5ab1117cd730f3ef9,2026-04-03 11:27:00+00:00,2026-04-03 11:28:00+00:00,2026-04-03 11:28:00+00:00,STOP,0,0.00036543
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_d3c3b041d9a40362587004d2,d3c3b041d9a40362587004d2,2026-04-03 12:34:00+00:00,2026-04-03 12:35:00+00:00,2026-04-03 12:36:00+00:00,TARGET,1,0.00069315
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_dcf0abfc7c987bdb44720ccd,dcf0abfc7c987bdb44720ccd,2026-04-03 12:34:00+00:00,2026-04-03 12:35:00+00:00,2026-04-03 12:47:00+00:00,EXPIRY,12,0.00117168
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_65ede0c7462397702d6f6ba2,65ede0c7462397702d6f6ba2,2026-04-03 13:58:00+00:00,2026-04-03 13:59:00+00:00,2026-04-03 13:59:00+00:00,STOP,0,0.00003752
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_3c4ca6b4d057e01016d4215b,3c4ca6b4d057e01016d4215b,2026-04-03 15:37:00+00:00,2026-04-03 15:38:00+00:00,2026-04-03 15:38:00+00:00,STOP,0,-0.00048623
entry_delay_2,2026-04-03_to_2026-04-03_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_0435c376709032cd1d5e3635,0435c376709032cd1d5e3635,2026-04-03 19:27:00+00:00,2026-04-03 19:28:00+00:00,2026-04-03 19:40:00+00:00,EXPIRY,12,-0.00018271
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_814e54e29985e551111347db,814e54e29985e551111347db,2026-04-04 01:28:00+00:00,2026-04-04 01:29:00+00:00,2026-04-04 01:29:00+00:00,STOP,0,0.00007990
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_55f7d096a2eaf6a38f0f5b74,55f7d096a2eaf6a38f0f5b74,2026-04-04 04:19:00+00:00,2026-04-04 04:20:00+00:00,2026-04-04 04:21:00+00:00,STOP,1,0.00006738
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_0d446ea1ebfdaafa6a32abcb,0d446ea1ebfdaafa6a32abcb,2026-04-04 08:24:00+00:00,2026-04-04 08:25:00+00:00,2026-04-04 08:25:00+00:00,STOP,0,-0.00027172
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_c47506b520c5969be32172e3,c47506b520c5969be32172e3,2026-04-04 08:24:00+00:00,2026-04-04 08:25:00+00:00,2026-04-04 08:29:00+00:00,STOP,4,-0.00063600
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_fcc5eaa29d72ebd06a41c355,fcc5eaa29d72ebd06a41c355,2026-04-04 10:05:00+00:00,2026-04-04 10:06:00+00:00,2026-04-04 10:18:00+00:00,EXPIRY,12,0.00051989
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_239705c48e58dfd1a15c726f,239705c48e58dfd1a15c726f,2026-04-04 13:24:00+00:00,2026-04-04 13:25:00+00:00,2026-04-04 13:37:00+00:00,STOP,12,-0.00042199
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_1d5e5fbdffb037281048586e,1d5e5fbdffb037281048586e,2026-04-04 13:41:00+00:00,2026-04-04 13:42:00+00:00,2026-04-04 13:42:00+00:00,STOP,0,-0.00012051
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_d036c88353396b99d977d442,d036c88353396b99d977d442,2026-04-04 15:13:00+00:00,2026-04-04 15:14:00+00:00,2026-04-04 15:14:00+00:00,STOP,0,0.00173391
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_f8dd590fcc50799f4309c6bd,f8dd590fcc50799f4309c6bd,2026-04-04 15:13:00+00:00,2026-04-04 15:14:00+00:00,2026-04-04 15:14:00+00:00,STOP,0,0.00175395
entry_delay_2,2026-04-04_to_2026-04-04_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_7fe86d5aa4b0331bb51b8b9c,7fe86d5aa4b0331bb51b8b9c,2026-04-04 22:48:00+00:00,2026-04-04 22:49:00+00:00,2026-04-04 23:01:00+00:00,EXPIRY,12,0.00005046
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_766e1b63108f914f04c45c39,766e1b63108f914f04c45c39,2026-04-05 00:33:00+00:00,2026-04-05 00:34:00+00:00,2026-04-05 00:34:00+00:00,STOP,0,-0.00006576
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_377c28c4d94d19ae988cf19b,377c28c4d94d19ae988cf19b,2026-04-05 01:32:00+00:00,2026-04-05 01:33:00+00:00,2026-04-05 01:33:00+00:00,TARGET,0,0.00007042
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_ec7b1c2a6d7baf26c21dd9f7,ec7b1c2a6d7baf26c21dd9f7,2026-04-05 03:06:00+00:00,2026-04-05 03:07:00+00:00,2026-04-05 03:15:00+00:00,STOP,8,-0.00021522
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_502f408bdbb9e4b7786d7320,502f408bdbb9e4b7786d7320,2026-04-05 04:03:00+00:00,2026-04-05 04:04:00+00:00,2026-04-05 04:05:00+00:00,STOP,1,-0.00018125
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_76f5368c2e42734b0924cb61,76f5368c2e42734b0924cb61,2026-04-05 04:37:00+00:00,2026-04-05 04:38:00+00:00,2026-04-05 04:49:00+00:00,TARGET,11,0.00041004
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_4337af0c2a8e7aab8f9e1b9a,4337af0c2a8e7aab8f9e1b9a,2026-04-05 12:34:00+00:00,2026-04-05 12:35:00+00:00,2026-04-05 12:47:00+00:00,EXPIRY,12,0.00069991
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_3e5e03b868f551be22ab1431,3e5e03b868f551be22ab1431,2026-04-05 20:28:00+00:00,2026-04-05 20:29:00+00:00,2026-04-05 20:29:00+00:00,STOP,0,0.00031730
entry_delay_2,2026-04-05_to_2026-04-05_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_05ac0f4caba11cb9898043ef,05ac0f4caba11cb9898043ef,2026-04-05 21:56:00+00:00,2026-04-05 21:57:00+00:00,2026-04-05 21:58:00+00:00,TARGET,1,0.00026958
entry_delay_2,2026-04-06_to_2026-04-06_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_339b884fb653dc8668500677,339b884fb653dc8668500677,2026-04-06 12:33:00+00:00,2026-04-06 12:34:00+00:00,2026-04-06 12:34:00+00:00,STOP,0,-0.00041070
entry_delay_2,2026-04-06_to_2026-04-06_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_997192969648603041d89db8,997192969648603041d89db8,2026-04-06 14:41:00+00:00,2026-04-06 14:42:00+00:00,2026-04-06 14:54:00+00:00,EXPIRY,12,-0.00164977
entry_delay_2,2026-04-06_to_2026-04-06_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_0c73ebb37dc32d075b0c2c2b,0c73ebb37dc32d075b0c2c2b,2026-04-06 16:52:00+00:00,2026-04-06 16:53:00+00:00,2026-04-06 16:55:00+00:00,TARGET,2,0.00178925
entry_delay_2,2026-04-06_to_2026-04-06_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_a6dc7c32e568dabfccbb9e7b,a6dc7c32e568dabfccbb9e7b,2026-04-06 16:52:00+00:00,2026-04-06 16:53:00+00:00,2026-04-06 16:55:00+00:00,TARGET,2,0.00178925
entry_delay_2,2026-04-07_to_2026-04-07_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_54ec42c4f5d3eacffae365af,54ec42c4f5d3eacffae365af,2026-04-07 04:20:00+00:00,2026-04-07 04:21:00+00:00,2026-04-07 04:31:00+00:00,STOP,10,-0.00065114
entry_delay_2,2026-04-07_to_2026-04-07_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_ce92016df4631ee4300589d3,ce92016df4631ee4300589d3,2026-04-07 12:59:00+00:00,2026-04-07 13:00:00+00:00,2026-04-07 13:06:00+00:00,STOP,6,-0.00060386
entry_delay_2,2026-04-07_to_2026-04-07_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_48229a2b6df4d82b32804d54,48229a2b6df4d82b32804d54,2026-04-07 16:06:00+00:00,2026-04-07 16:07:00+00:00,2026-04-07 16:09:00+00:00,TARGET,2,0.00117286
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_95d781aea4875d510d70d544,95d781aea4875d510d70d544,2026-04-08 02:38:00+00:00,2026-04-08 02:39:00+00:00,2026-04-08 02:40:00+00:00,STOP,1,-0.00026863
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_d837482ca9170b6c79392040,d837482ca9170b6c79392040,2026-04-08 04:32:00+00:00,2026-04-08 04:33:00+00:00,2026-04-08 04:34:00+00:00,STOP,1,-0.00043840
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_2f2e3ecdc40504fd386cc091,2f2e3ecdc40504fd386cc091,2026-04-08 05:56:00+00:00,2026-04-08 05:57:00+00:00,2026-04-08 05:57:00+00:00,TARGET,0,0.00027406
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_08dd664467defd4917d5fc01,08dd664467defd4917d5fc01,2026-04-08 06:58:00+00:00,2026-04-08 06:59:00+00:00,2026-04-08 07:02:00+00:00,TARGET,3,0.00034525
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_1e10913332d67fbba33b1436,1e10913332d67fbba33b1436,2026-04-08 09:10:00+00:00,2026-04-08 09:11:00+00:00,2026-04-08 09:23:00+00:00,EXPIRY,12,0.00004735
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_aa7746425674a7780b96da33,aa7746425674a7780b96da33,2026-04-08 09:12:00+00:00,2026-04-08 09:13:00+00:00,2026-04-08 09:14:00+00:00,TARGET,1,0.00027334
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_17df546b29720d9b188d52a8,17df546b29720d9b188d52a8,2026-04-08 10:13:00+00:00,2026-04-08 10:14:00+00:00,2026-04-08 10:23:00+00:00,STOP,9,-0.00045303
entry_delay_2,2026-04-08_to_2026-04-08_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_bb71d208a9ddc78184543fca,bb71d208a9ddc78184543fca,2026-04-08 17:40:00+00:00,2026-04-08 17:41:00+00:00,2026-04-08 17:41:00+00:00,STOP,0,-0.00010099
entry_delay_2,2026-04-09_to_2026-04-09_run_001,TRADE_RULESET_EXPERIMENT_SHORT_RECLAIM_TIMING_ENTRY_DELAY_2_BASE_29486e75553536de6ce2888d,29486e75553536de6ce2888d,2026-04-09 13:41:00+00:00,2026-04-09 13:42:00+00:00,2026-04-09 13:44:00+00:00,STOP,2,-0.00105070
