candidate_event_id,candidate_id,symbol,timeframe,side,setup_timestamp,entry_timestamp,entry_price,stop_price,exit_rule_id,source_analyzer_run,source_sidecar_file,rule_version,feature_snapshot_hash,eligible_reason,source_setup_id,original_setup_timestamp,reference_event_timestamp,reference_level,target_price,risk_distance,take_profit_r,expiry_bars
678007a34e35a4156e2ab94f,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-06T10:58:00+00:00,2026-05-06T10:59:00+00:00,81903.0,81928.0,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-06_to_2026-05-06_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,17a03ac3a0cb7576be6eca4434777f3d12755089b94a6a3a0d35324898a09183,ctx_spike_count>=2;entry_delay_1;no_future_labels,838cc6f521ece8ec6b7e0781,2026-05-06T10:57:00+00:00,2026-05-06T10:55:00+00:00,81928.0,81865.5,25.0,1.5,12
ab3de8c1b0909a064ebc2acc,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T06:12:00+00:00,2026-05-07T06:13:00+00:00,80896.1,80914.36,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,cfd63e8aa92ff960e8f8b371b4c4bd8dee9502fcc855c7947d5ad40f29b34cd1,ctx_spike_count>=2;entry_delay_1;no_future_labels,2560c82d0d560a8f2a513dc9,2026-05-07T06:11:00+00:00,2026-05-07T06:10:00+00:00,80914.36,80868.71,18.26,1.5,12
5f7f71802181ce01b97b45f9,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T07:11:00+00:00,2026-05-07T07:12:00+00:00,81430.7,81440.8,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,17fbbf553b633791f8c9f46242ef43228fe58ea40b2582b5346e849c89ce982b,ctx_spike_count>=2;entry_delay_1;no_future_labels,226ddbde7620808a109f9219,2026-05-07T07:10:00+00:00,2026-05-07T07:08:00+00:00,81440.8,81415.55,10.1,1.5,12
4ac6d5e6e22872171a3a68dc,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T11:09:00+00:00,2026-05-07T11:10:00+00:00,80885.2,80962.55,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,adf8eb27b6db244e4bff0f644e96088e94556901b29fe414b16bf07864a66282,ctx_spike_count>=2;entry_delay_1;no_future_labels,3115eb36037cbffc774db4fd,2026-05-07T11:08:00+00:00,2026-05-07T11:06:00+00:00,80962.55,80769.175,77.35,1.5,12
b3bb728a4a53cf6d20b1a540,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T18:46:00+00:00,2026-05-07T18:47:00+00:00,80101.8,80125.28,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,f6590a7695b01549791d20b98e79ba920e7492ed2c76ff546adf09202429cf30,ctx_spike_count>=2;entry_delay_1;no_future_labels,bcaeab880c3e7673f640ea37,2026-05-07T18:45:00+00:00,2026-05-07T18:39:00+00:00,80125.28,80066.58,23.48,1.5,12
542ec9ec3e6b988776b507f8,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T20:05:00+00:00,2026-05-07T20:06:00+00:00,80210.1,80235.0,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,b656cb97c000b82a37ec44b04c2f1514e7cae05a7cb18d9996e086293b846393,ctx_spike_count>=2;entry_delay_1;no_future_labels,f75a02952eb306622b539190,2026-05-07T20:04:00+00:00,2026-05-07T20:04:00+00:00,80235.0,80172.75,24.9,1.5,12
bbb71f837c836cc779370d8f,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T22:36:00+00:00,2026-05-07T22:37:00+00:00,79759.3,79862.0,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,6e5229df464986d26525e8e27794e5386ad8f97d248bb9cfbe7f648c82c21d92,ctx_spike_count>=2;entry_delay_1;no_future_labels,538e9075dc0a723a5aae4333,2026-05-07T22:35:00+00:00,2026-05-07T22:31:00+00:00,79862.0,79605.25,102.7,1.5,12
84c566f6c785f785e8c67fbf,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-07T23:53:00+00:00,2026-05-07T23:54:00+00:00,79987.4,80007.88,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-07_to_2026-05-07_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,f507ecc923d680bc26122db6f64c1274d1f1f5264693ed6011f145274261d786,ctx_spike_count>=2;entry_delay_1;no_future_labels,65c8c71fd7528cbf26a0a19e,2026-05-07T23:52:00+00:00,2026-05-07T23:51:00+00:00,80007.88,79956.68,20.48,1.5,12
c89a11c8961b3b2c668949c6,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-08T13:41:00+00:00,2026-05-08T13:42:00+00:00,79635.9,79739.1,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-08_to_2026-05-08_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,db6e74df1b3ca27d897159944b6f26558a3d0b3d318013d4739fc5a3f96a8fe2,ctx_spike_count>=2;entry_delay_1;no_future_labels,e27a9cd3ad4d0a96e4101481,2026-05-08T13:40:00+00:00,2026-05-08T13:39:00+00:00,79739.1,79481.1,103.2,1.5,12
531170f0274b97641c5463c9,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-08T22:04:00+00:00,2026-05-08T22:05:00+00:00,80248.3,80260.9,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-08_to_2026-05-08_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,c73efccab5a5645e34ece86c4036a6f7ef5ca527a241046ca6b9b58dbb043fd5,ctx_spike_count>=2;entry_delay_1;no_future_labels,9981d9aaf84f66f6da287f60,2026-05-08T22:03:00+00:00,2026-05-08T22:03:00+00:00,80260.9,80229.4,12.6,1.5,12
c695c9a1ab2fdca8eb8e4448,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-09T07:39:00+00:00,2026-05-09T07:40:00+00:00,80202.3,80217.91,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-09_to_2026-05-09_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,9e3575a05c51a5e5bbb06a23c93f419996a90e429f1fd061f49fba09bfe8e314,ctx_spike_count>=2;entry_delay_1;no_future_labels,f3e005ccc8553c65177ed01d,2026-05-09T07:38:00+00:00,2026-05-09T07:32:00+00:00,80217.91,80178.885,15.61,1.5,12
639b1949e6af2728250b4541,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-09T07:47:00+00:00,2026-05-09T07:48:00+00:00,80141.7,80180.83,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-09_to_2026-05-09_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,35146de66af4ceb9195285484cd855566ee36a4792aa95638d5b67d8c2a2b43f,ctx_spike_count>=2;entry_delay_1;no_future_labels,4ebb66eee2e54610841019ee,2026-05-09T07:46:00+00:00,2026-05-09T07:45:00+00:00,80180.83,80083.005,39.13,1.5,12
753a3cdfb5d714024810d95c,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-09T11:07:00+00:00,2026-05-09T11:08:00+00:00,80240.0,80245.0,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-09_to_2026-05-09_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,7afc850f12b5609f4d55e5f58cd4b238549d9c604a651ae98781beec76f767d9,ctx_spike_count>=2;entry_delay_1;no_future_labels,a0254c45d15470954642bbf1,2026-05-09T11:06:00+00:00,2026-05-09T11:03:00+00:00,80245.0,80232.5,5.0,1.5,12
515ead41c7a6cf0b4cc29499,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-09T12:08:00+00:00,2026-05-09T12:09:00+00:00,80296.1,80334.75,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-09_to_2026-05-09_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,d6f3a79eb9cb378246e5dec9ee00be1eaed2f2b798bc4cfb155fa4287da7887c,ctx_spike_count>=2;entry_delay_1;no_future_labels,3efdb392b47d99d3dfe0ea2d,2026-05-09T12:07:00+00:00,2026-05-09T12:06:00+00:00,80334.75,80238.125,38.65,1.5,12
bb8660d86217ad123cbe5907,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T00:47:00+00:00,2026-05-10T00:48:00+00:00,80657.2,80675.2,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,d266dbfecd9877270d9e95c2bc4d175cfadd768bd29a25aa49421f6f004028a4,ctx_spike_count>=2;entry_delay_1;no_future_labels,a4764f75b5f25a5e5e4dd9fd,2026-05-10T00:46:00+00:00,2026-05-10T00:40:00+00:00,80675.2,80630.2,18.0,1.5,12
825c890541544924431fa9e5,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T02:31:00+00:00,2026-05-10T02:32:00+00:00,80692.8,80716.18,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,a2721497f5b455ca37452a59e7b0864d5586afab794d016fe00e402fd44936a5,ctx_spike_count>=2;entry_delay_1;no_future_labels,5f3032fe53f74ff64a2403fc,2026-05-10T02:30:00+00:00,2026-05-10T02:29:00+00:00,80716.18,80657.73,23.38,1.5,12
163c9d14a2e31be213e9e453,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T04:36:00+00:00,2026-05-10T04:37:00+00:00,80779.3,80783.45,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,2b6985818a6f9c73796a468f3740fcd8f87c02e6d71f28dc26808a4b4d09ca11,ctx_spike_count>=2;entry_delay_1;no_future_labels,d428ebdff31c7ae390ef8145,2026-05-10T04:35:00+00:00,2026-05-10T04:32:00+00:00,80783.45,80773.075,4.15,1.5,12
3f0a11a9fff5327a05e838a7,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T08:28:00+00:00,2026-05-10T08:29:00+00:00,80828.4,80859.9,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,e1e65173463118b05790ab44f578d2db28f9dc146bf4562832d75164aaa8cff9,ctx_spike_count>=2;entry_delay_1;no_future_labels,89e8b88c0e3baf8b448a8dcb,2026-05-10T08:27:00+00:00,2026-05-10T08:27:00+00:00,80859.9,80781.15,31.5,1.5,12
27e74b92cd123a048d4ad746,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T10:13:00+00:00,2026-05-10T10:14:00+00:00,80736.0,80753.15,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,d169d2d504725a51b8edf1b618b2985c8d1098e89a33429d93e229b7fee5bb7b,ctx_spike_count>=2;entry_delay_1;no_future_labels,fe58795563a754f23dbd1fd1,2026-05-10T10:12:00+00:00,2026-05-10T10:10:00+00:00,80753.15,80710.275,17.15,1.5,12
a1785371018920d7f64557c5,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T12:27:00+00:00,2026-05-10T12:28:00+00:00,80834.1,80877.35,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,1c1d7ec093a7986524148230e9472667fc6095c6dc1b6beca6ade2f45af9c4cf,ctx_spike_count>=2;entry_delay_1;no_future_labels,45e16dd5b6df39674709e77e,2026-05-10T12:26:00+00:00,2026-05-10T12:25:00+00:00,80877.35,80769.225,43.25,1.5,12
1b9934fb4e49cd81ded2b6ab,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T13:24:00+00:00,2026-05-10T13:25:00+00:00,80932.5,80939.5,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,052c13d66c08cd82c7bbd356edea30d69a2f2555c82bff1be13751c293babaa6,ctx_spike_count>=2;entry_delay_1;no_future_labels,8596ab5b0a28b1fd46c5890b,2026-05-10T13:23:00+00:00,2026-05-10T13:23:00+00:00,80939.5,80922.0,7.0,1.5,12
0475d719c35474c97a5455f8,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-10T22:30:00+00:00,2026-05-10T22:31:00+00:00,81462.8,81587.9,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-10_to_2026-05-10_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,45979afe2281a70e78369640e7c3f3d3f5adfabcd3651b52e39c9dc1afbe6baf,ctx_spike_count>=2;entry_delay_1;no_future_labels,1166760267e193a72a8efb71,2026-05-10T22:29:00+00:00,2026-05-10T22:29:00+00:00,81587.9,81275.15,125.1,1.5,12
1b07fb5a0b20c33dc8c05e74,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-11T19:29:00+00:00,2026-05-11T19:30:00+00:00,81828.7,81929.6,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-11_to_2026-05-11_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,a7dd3b0943960829fae67b7f0bcc04a014b99e5f204f4ba9ab0a8e6c7b074a97,ctx_spike_count>=2;entry_delay_1;no_future_labels,be94b017182d643b89d89fb0,2026-05-11T19:28:00+00:00,2026-05-11T19:24:00+00:00,81929.6,81677.35,100.9,1.5,12
24b4627225af41beeebd5dca,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-12T03:52:00+00:00,2026-05-12T03:53:00+00:00,81042.6,81048.08,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-12_to_2026-05-12_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,62362e5213bd2c6661a7bc268795ae0ad8d3e3bb94ad35520966ab76da1152ea,ctx_spike_count>=2;entry_delay_1;no_future_labels,2392ac08a13cdbf5753bddb4,2026-05-12T03:51:00+00:00,2026-05-12T03:48:00+00:00,81048.08,81034.38,5.48,1.5,12
871986a947c419645b2e997c,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-12T07:17:00+00:00,2026-05-12T07:18:00+00:00,80974.3,80986.5,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-12_to_2026-05-12_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,813ca776592638a251165f8bfaf7185646d450ce546c8517d90800a8a9873ad3,ctx_spike_count>=2;entry_delay_1;no_future_labels,5abb1674f5a8c8b65e83c8ee,2026-05-12T07:16:00+00:00,2026-05-12T07:12:00+00:00,80986.5,80956.0,12.2,1.5,12
d6bbf0f0b94f4579c9fc9f01,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-12T23:04:00+00:00,2026-05-12T23:05:00+00:00,80643.3,80652.05,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-12_to_2026-05-12_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,dc00a6042197f023ced55fbfa2656eb988bd0cdaa51f71011b31f04db3f3191a,ctx_spike_count>=2;entry_delay_1;no_future_labels,de5802d42ff3c1a861132a17,2026-05-12T23:03:00+00:00,2026-05-12T23:02:00+00:00,80652.05,80630.175,8.75,1.5,12
83099478694578a2919a75ea,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-13T12:32:00+00:00,2026-05-13T12:33:00+00:00,80139.3,80201.15,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-13_to_2026-05-13_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,82b773418a508fddcf1d7bee144e2c3993e30897217fdada34e94a9cb206be46,ctx_spike_count>=2;entry_delay_1;no_future_labels,93b4f244d6ef7485dba9bc5a,2026-05-13T12:31:00+00:00,2026-05-13T12:25:00+00:00,80201.15,80046.525,61.85,1.5,12
928f5b3662de9139ec19c37a,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-13T16:53:00+00:00,2026-05-13T16:54:00+00:00,79090.1,79138.7,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-13_to_2026-05-13_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,9e43f6df5bdf35e7bd7fbddf801d64e270b46093aedeb59f9610830168ecb31e,ctx_spike_count>=2;entry_delay_1;no_future_labels,48c2f29243ece6cf299857ec,2026-05-13T16:52:00+00:00,2026-05-13T16:48:00+00:00,79138.7,79017.2,48.6,1.5,12
44c7848eea2ce1ee9e285da5,CAND_SHORT_CTX_SPIKE_GE2_ENTRY_DELAY_1,BTCUSDT,H1_H2_CONTEXT_M1_REPLAY,SHORT,2026-05-14T14:08:00+00:00,2026-05-14T14:09:00+00:00,79540.0,79644.72,FIXED_R_MULTIPLE_1.5_OR_EXPIRY_12_BARS,2026-05-14_to_2026-05-14_run_001,research/results/short_reclaim_timing_survival_diagnostic_trades_2026-05-03.csv,SPRINT03_CTX_GE2_ENTRY_DELAY_1_V1,372d982703e8d4bc184325b0825bcc1aa5e35be82f31d1fc7630d36d8fb84c17,ctx_spike_count>=2;entry_delay_1;no_future_labels,dec42ea02537b5098d5c5bc4,2026-05-14T14:07:00+00:00,2026-05-14T14:01:00+00:00,79644.72,79382.92,104.72,1.5,12
