analyzer_run_id,backtest_run_dir,derived_run,scope,ruleset_id,source_candidate_group,direction,setup_type,promotion_decision,validation_status,robustness_status,sample_sufficiency_status,expectancy_status,drawdown_status,source_concentration_status,trade_count,resolved_trade_count,unresolved_trade_count,long_trade_count,short_trade_count,win_rate,expectancy,trade_return_count,trade_return_mean,trade_return_median,exit_reason_categories,reject_class,reject_reason
2026-04-21_to_2026-04-21_run_001,2026-04-21_to_2026-04-21_run_001_routine_20260503,derived_run_0001_ruleset_report_direction_long_v1_long_base,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,DEAD_REJECT,trade_count=0
2026-04-21_to_2026-04-21_run_001,2026-04-21_to_2026-04-21_run_001_routine_20260503,derived_run_0001_ruleset_report_direction_long_v1_long_base,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
2026-04-21_to_2026-04-21_run_001,2026-04-21_to_2026-04-21_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,ALL_TRADES,,,,,REJECT,FAIL,FRAGILE,REVIEW,PASS,PASS,FAIL,11,11,0,11,0,0.36363636363636365,0.00012846526109924435,11,0.000128,-0.000043,STOP:7;TARGET:4,LIVE_BUT_UNSTABLE,robustness_status=FRAGILE
2026-04-21_to_2026-04-21_run_001,2026-04-21_to_2026-04-21_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,RESOLVED_ONLY,,,,,REJECT,FAIL,FRAGILE,REVIEW,PASS,PASS,FAIL,11,11,0,11,0,0.36363636363636365,0.00012846526109924435,11,0.000128,-0.000043,STOP:7;TARGET:4,LIVE_BUT_UNSTABLE,robustness_status=FRAGILE
2026-04-21_to_2026-04-21_run_001,2026-04-21_to_2026-04-21_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,RULESET_REPORT_SETUPTYPE_IMPULSE_FADE_RECLAIM_LONG_V1_V1_BOTH_BASE,RULESET_REPORT_SETUPTYPE_IMPULSE_FADE_RECLAIM_LONG_V1_V1_BOTH_BASE,report|SetupType|IMPULSE_FADE_RECLAIM_LONG_V1,BOTH,IMPULSE_FADE_RECLAIM_LONG_V1,REJECT,FAIL,FRAGILE,REVIEW,PASS,PASS,FAIL,11,11,0,11,0,0.36363636363636365,0.00012846526109924435,11,0.000128,-0.000043,STOP:7;TARGET:4,LIVE_BUT_UNSTABLE,robustness_status=FRAGILE
2026-04-22_to_2026-04-22_run_001,2026-04-22_to_2026-04-22_run_001_routine_20260503,derived_run_0001_ruleset_report_direction_long_v1_long_base,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,DEAD_REJECT,trade_count=0
2026-04-22_to_2026-04-22_run_001,2026-04-22_to_2026-04-22_run_001_routine_20260503,derived_run_0001_ruleset_report_direction_long_v1_long_base,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
2026-04-22_to_2026-04-22_run_001,2026-04-22_to_2026-04-22_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,ALL_TRADES,,,,,REJECT,FAIL,FRAGILE,REVIEW,FAIL,PASS,FAIL,13,13,0,13,0,0.3076923076923077,-3.185989781199591e-05,13,-0.000032,-0.000102,STOP:9;TARGET:4,LIVE_BUT_NEGATIVE,negative mean trade_return_pct
2026-04-22_to_2026-04-22_run_001,2026-04-22_to_2026-04-22_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,RESOLVED_ONLY,,,,,REJECT,FAIL,FRAGILE,REVIEW,FAIL,PASS,FAIL,13,13,0,13,0,0.3076923076923077,-3.185989781199591e-05,13,-0.000032,-0.000102,STOP:9;TARGET:4,LIVE_BUT_NEGATIVE,negative mean trade_return_pct
2026-04-22_to_2026-04-22_run_001,2026-04-22_to_2026-04-22_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,RULESET_REPORT_SETUPTYPE_IMPULSE_FADE_RECLAIM_LONG_V1_V1_BOTH_BASE,RULESET_REPORT_SETUPTYPE_IMPULSE_FADE_RECLAIM_LONG_V1_V1_BOTH_BASE,report|SetupType|IMPULSE_FADE_RECLAIM_LONG_V1,BOTH,IMPULSE_FADE_RECLAIM_LONG_V1,REJECT,FAIL,FRAGILE,REVIEW,FAIL,PASS,FAIL,13,13,0,13,0,0.3076923076923077,-3.185989781199591e-05,13,-0.000032,-0.000102,STOP:9;TARGET:4,LIVE_BUT_NEGATIVE,negative mean trade_return_pct
2026-04-23_to_2026-04-23_run_001,2026-04-23_to_2026-04-23_run_001_routine_20260503,derived_run_0001_ruleset_report_direction_long_v1_long_base,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,DEAD_REJECT,trade_count=0
2026-04-23_to_2026-04-23_run_001,2026-04-23_to_2026-04-23_run_001_routine_20260503,derived_run_0001_ruleset_report_direction_long_v1_long_base,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
2026-04-23_to_2026-04-23_run_001,2026-04-23_to_2026-04-23_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,REVIEW,PASS,PASS,FAIL,11,11,0,11,0,0.5454545454545454,0.0003731995482443901,11,0.000373,0.000002,STOP:5;TARGET:6,LIVE_BUT_UNSTABLE,robustness_status=UNSTABLE
2026-04-23_to_2026-04-23_run_001,2026-04-23_to_2026-04-23_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,REVIEW,PASS,PASS,FAIL,11,11,0,11,0,0.5454545454545454,0.0003731995482443901,11,0.000373,0.000002,STOP:5;TARGET:6,LIVE_BUT_UNSTABLE,robustness_status=UNSTABLE
2026-04-23_to_2026-04-23_run_001,2026-04-23_to_2026-04-23_run_001_routine_20260503,derived_run_0002_ruleset_report_setuptype_impulse_fade_reclaim_lo,RULESET_REPORT_SETUPTYPE_IMPULSE_FADE_RECLAIM_LONG_V1_V1_BOTH_BASE,RULESET_REPORT_SETUPTYPE_IMPULSE_FADE_RECLAIM_LONG_V1_V1_BOTH_BASE,report|SetupType|IMPULSE_FADE_RECLAIM_LONG_V1,BOTH,IMPULSE_FADE_RECLAIM_LONG_V1,REJECT,FAIL,UNSTABLE,REVIEW,PASS,PASS,FAIL,11,11,0,11,0,0.5454545454545454,0.0003731995482443901,11,0.000373,0.000002,STOP:5;TARGET:6,LIVE_BUT_UNSTABLE,robustness_status=UNSTABLE
smoke_2026-03-12_run_003,smoke_2026-03-12_run_003,,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,FAIL,11,0,11,11,0,,,0,,,UNRESOLVED:11,LIVE_UNRESOLVED_NO_RETURN,non-zero trades but all unresolved; return metrics unavailable
smoke_2026-03-12_run_003,smoke_2026-03-12_run_003,,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
smoke_2026-03-12_run_003,smoke_2026-03-12_run_003,,RULESET_REPORT_SETUPTYPE_FAILED_BREAK_RECLAIM_LONG_V1_LONG_BASE,RULESET_REPORT_SETUPTYPE_FAILED_BREAK_RECLAIM_LONG_V1_LONG_BASE,report|SetupType|FAILED_BREAK_RECLAIM_LONG,LONG,FAILED_BREAK_RECLAIM_LONG,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,FAIL,11,0,11,11,0,,,0,,,UNRESOLVED:11,LIVE_UNRESOLVED_NO_RETURN,non-zero trades but all unresolved; return metrics unavailable
smoke_2026-03-12_run_003_after_p03,smoke_2026-03-12_run_003_after_p03,,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,FAIL,11,0,11,11,0,,,0,,,UNRESOLVED:11,LIVE_UNRESOLVED_NO_RETURN,non-zero trades but all unresolved; return metrics unavailable
smoke_2026-03-12_run_003_after_p03,smoke_2026-03-12_run_003_after_p03,,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
smoke_2026-03-12_run_003_after_p03,smoke_2026-03-12_run_003_after_p03,,RULESET_REPORT_SETUPTYPE_FAILED_BREAK_RECLAIM_LONG_V1_LONG_BASE,RULESET_REPORT_SETUPTYPE_FAILED_BREAK_RECLAIM_LONG_V1_LONG_BASE,report|SetupType|FAILED_BREAK_RECLAIM_LONG,LONG,FAILED_BREAK_RECLAIM_LONG,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,FAIL,11,0,11,11,0,,,0,,,UNRESOLVED:11,LIVE_UNRESOLVED_NO_RETURN,non-zero trades but all unresolved; return metrics unavailable
smoke_2026-03-14_run_001_after_p03,smoke_2026-03-14_run_001_after_p03,,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,DEAD_REJECT,trade_count=0
smoke_2026-03-14_run_001_after_p03,smoke_2026-03-14_run_001_after_p03,,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
smoke_2026-03-14_run_004_after_p1,smoke_2026-03-14_run_004_after_p1,,ALL_TRADES,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,DEAD_REJECT,trade_count=0
smoke_2026-03-14_run_004_after_p1,smoke_2026-03-14_run_004_after_p1,,RESOLVED_ONLY,,,,,REJECT,FAIL,UNSTABLE,FAIL,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0,0,0,0,0,,,0,,,,NO_RESOLVED_TRADES,RESOLVED_ONLY scope has no closed/resolved trades
